pt_b,eta_b,phi_b,cha_b,fla_b,event
20.554926,-1.259543,-0.7306196,-1,5,102065
24.70292,-0.4348155,-2.6031785,1,5,102071
109.77164,0.6374067,-2.4166877,1,5,102074
92.64388,-0.3547839,-2.8286989,1,5,102075
135.38121,-0.4805313,-1.995793,-1,5,102086
95.21659,0.53244084,0.5590393,-1,5,102093
27.382006,-1.3411125,-0.7393717,-1,5,102099
88.30381,-1.1257384,-0.7445308,1,5,102102
46.476818,-1.4340545,-1.0232214,1,5,102106
22.462563,0.92235523,-1.8226348,-1,5,102109
34.544434,-0.83708096,-1.0008016,-1,5,102113
43.63565,-0.4311725,-2.608098,1,5,102130
67.288315,1.2597616,2.3161976,1,5,102135
65.24351,0.87251014,-1.0134072,1,5,102138
19.173521,-0.22355416,1.1864581,-1,5,102140
79.376686,-0.940492,-2.1816208,1,5,102148
9.540568,-1.0278448,1.2240354,-1,5,102150
129.71513,-0.25750884,2.4583864,1,5,102164
100.206894,-0.8112571,-1.4773976,1,5,102168
82.01672,-0.35348266,0.64740777,1,5,102181
52.206573,-1.4672289,-2.0036788,-1,5,102182
106.48505,0.5259571,-2.3181956,1,5,102188
18.58505,1.2975922,-0.11427786,1,5,102193
19.813398,0.15916835,-2.0150187,-1,5,102200
68.37266,1.1548986,1.0988322,1,5,102202
115.57022,0.11742797,-2.8674085,1,5,102204
36.713295,0.97541016,-0.21046716,1,5,102210
61.534073,-0.2459983,-0.8553766,-1,5,102219
21.990824,-1.1588387,2.0979838,-1,5,102232
88.33497,-0.84380573,2.695158,-1,5,102239
28.541033,1.0441275,0.9860354,-1,5,102246
93.87116,-0.5964053,-2.5558598,-1,5,102248
41.21354,-1.786949,-2.851178,-1,5,102249
31.022905,-0.7762518,-2.4403265,1,5,102250
36.471767,0.3473233,-0.21946809,1,5,102252
22.177193,-1.3841136,0.54667753,-1,5,102254
119.36733,0.23672432,2.794082,-1,5,102262
16.117517,-1.7208396,-0.45726845,1,5,102276
65.58257,-1.3258672,0.96317804,1,5,102277
62.886856,0.04597877,-2.7729445,1,5,102283
60.028946,-0.30194154,2.3151684,1,5,102288
62.34723,0.93039155,1.8304192,1,5,102291
77.714516,-1.1865389,2.5585904,-1,5,102292
49.30404,-0.44172078,3.11502,-1,5,102293
119.70008,0.6447241,-1.534816,1,5,102306
124.2371,-0.007666299,2.4452114,-1,5,102307
39.594334,-0.8570296,0.038532134,1,5,102317
80.156654,-0.95431244,-1.9688283,-1,5,102320
109.54596,-0.84777045,-1.1299481,-1,5,102333
95.31457,-0.5826556,-0.23799844,-1,5,102337
105.57213,-0.24668981,-0.22136845,-1,5,102348
108.46801,-0.2702889,0.41504282,1,5,102354
59.530556,-0.54900503,1.5743417,-1,5,102356
104.531815,0.07382704,-1.8356321,-1,5,102360
90.92653,-0.7845011,2.5295987,-1,5,102361
133.00815,0.14405964,2.7875295,-1,5,102366
69.56148,1.2993742,-2.6517859,-1,5,102374
41.072807,-0.91607344,0.015555295,1,5,102392
55.552074,-0.6012473,-0.13567546,-1,5,102395
34.241016,0.30558392,2.2100737,1,5,102402
95.0957,0.13577667,3.0442266,1,5,102407
97.28698,-0.88879144,-2.9397771,-1,5,102408
48.329754,1.3061435,-1.9837649,1,5,102410
4.611315,-0.4685003,-0.36709148,-1,5,102412
67.35374,-0.60566294,0.875494,-1,5,102413
156.32695,-0.08466443,2.300431,1,5,102429
82.58535,-0.9918916,1.0409287,-1,5,102431
69.43639,0.21001105,-0.6971231,-1,5,102440
31.998005,-1.1638622,2.668871,1,5,102445
123.88169,-0.04270671,-2.1453736,-1,5,102446
15.366747,-1.2907517,-3.0501292,-1,5,102447
84.708176,0.68763906,1.2940819,-1,5,102451
54.480812,-0.16100714,2.6129477,-1,5,102452
20.516191,1.6666487,-2.5585935,-1,5,102455
141.81435,-0.060959216,-2.6194272,1,5,102464
56.882915,0.25367007,2.725282,-1,5,102466
54.75043,1.5599058,-3.0999546,1,5,102468
53.4535,-1.4662694,0.6710246,1,5,102473
64.327705,-0.2856791,1.4430672,1,5,102477
36.208256,1.2247006,-0.60214293,-1,5,102481
98.19275,-0.7445584,-2.2841523,1,5,102484
109.98754,0.5375298,-2.2670767,1,5,102491
56.477325,0.29160094,-2.9149,-1,5,102505
14.5143,1.9014444,-0.37372383,1,5,102508
140.49086,0.037951905,2.772459,1,5,102512
110.48247,0.14543933,-1.0368724,-1,5,102522
115.23322,0.021313785,0.9118728,1,5,102531
105.86574,-0.46789944,0.7025295,1,5,102532
32.87078,0.6687071,-2.6361375,1,5,102533
14.0349455,-2.182656,2.3646247,-1,5,102535
30.887882,0.48671842,-0.5882027,1,5,102539
88.07197,-0.33023044,0.5467204,-1,5,102545
32.46258,-0.73307467,0.8107939,-1,5,102552
35.879272,0.116898894,-2.8387716,-1,5,102556
74.21088,-0.6229969,1.2098773,-1,5,102558
106.28415,0.77955645,1.174935,1,5,102562
78.20073,-0.6836929,-1.6521055,1,5,102565
45.028294,0.11180108,0.98611856,1,5,102569
128.30534,0.04309271,-1.8852123,1,5,102572
118.949776,0.23855591,-2.1737561,1,5,102573
147.78891,0.4096889,2.0840209,1,5,102578
143.13307,-0.46782565,-0.5758672,-1,5,102586
129.41257,-0.3913625,-1.1547033,-1,5,102588
53.211895,0.4040255,-2.0721092,1,5,102590
117.9694,0.23221387,-2.994304,1,5,102592
93.03107,1.0344018,-0.23818922,-1,5,102599
110.51313,-0.28899625,-0.18162726,1,5,102608
34.458054,2.0647073,2.4667969,1,5,102619
59.63803,-1.4448475,-1.4310967,-1,5,102622
28.998228,1.054444,1.4850793,-1,5,102628
156.15979,0.1402008,-1.2858671,1,5,102637
74.86316,0.5092401,-2.1431673,-1,5,102653
120.50996,-0.6013413,-0.016742243,1,5,102664
131.4593,0.55246997,1.1080967,-1,5,102667
118.93503,0.025575293,1.1055148,-1,5,102673
49.38742,-0.57295233,0.3028572,-1,5,102675
124.616844,-0.2554309,1.4433527,1,5,102681
31.077663,1.1817412,-2.1221793,-1,5,102682
1.6551545,-0.92897856,2.7929492,1,5,102686
29.88775,0.050868046,-0.55514324,1,5,102689
96.16293,0.8943755,-0.003258701,1,5,102690
48.697147,-0.40787727,-1.2696046,-1,5,102693
17.790415,1.0095178,-2.172611,1,5,102696
6.9007554,-1.2510221,2.9135537,1,5,102697
115.70088,-0.40423584,-1.6150968,1,5,102704
36.88418,1.4943372,2.6321006,-1,5,102709
29.891806,-0.052364808,-2.533987,-1,5,102713
31.290197,-0.37106648,1.1289151,-1,5,102719
103.447945,0.43067974,-2.6413476,-1,5,102725
27.107492,0.9006921,-1.7030187,-1,5,102731
126.45771,0.15504923,1.9966185,-1,5,102735
57.08191,-1.1409715,-0.3717623,1,5,102738
48.90662,0.28849408,-0.39949897,-1,5,102741
55.1451,0.14019264,-1.527511,1,5,102743
53.401566,1.5962447,1.0078245,1,5,102744
43.341045,-0.7477978,-0.85521066,-1,5,102747
33.3022,-0.5513574,-0.95616037,-1,5,102750
55.982857,-1.5378157,1.8487849,-1,5,102754
62.56857,-0.24084303,2.1354947,-1,5,102755
38.212032,0.048815217,-2.3865588,1,5,102762
68.39269,1.3621727,2.9301903,-1,5,102763
1.590311,0.2243942,2.9121222,1,5,102765
36.24273,0.10274123,2.0794342,1,5,102782
123.553024,-0.6151833,-1.7308332,-1,5,102784
55.387955,-0.021983556,2.5093539,1,5,102785
80.94997,-0.4116407,-0.8725829,1,5,102799
126.986855,-0.45197076,-0.6675099,1,5,102804
1.6738122,0.748279,-2.4177377,1,5,102807
152.50221,-0.08713415,-0.8801243,1,5,102811
93.2291,0.8041523,2.1203964,1,5,102816
42.437237,0.037889756,2.942132,1,5,102819
4.049904,0.13516496,1.705939,-1,5,102821
30.478651,0.25741446,-2.7345765,1,5,102823
14.120176,-0.21322496,2.556737,1,5,102825
67.34554,0.0014276698,2.4031231,1,5,102828
1.6144776,-1.1867665,-1.0983088,1,5,102833
46.716293,1.579639,-0.38450575,1,5,102852
85.41903,-1.0769316,-2.7499406,1,5,102855
105.54718,-0.18646851,-0.09310528,-1,5,102861
108.90532,-0.38496846,-3.1310408,-1,5,102863
30.456549,0.018223844,0.9549773,1,5,102882
89.798965,0.40272295,1.3594444,-1,5,102888
138.71526,0.14268416,0.09716683,1,5,102890
51.24376,-0.71108556,1.1899087,-1,5,102892
4.127948,-1.0091856,2.457644,1,5,102897
108.357574,0.6140361,-1.3220448,1,5,102899
45.44499,-0.12841837,0.8044105,1,5,102905
87.79,0.34466046,-0.49579102,-1,5,102907
27.137516,2.1172113,-1.8351814,1,5,102908
120.59099,-0.060594548,1.727645,1,5,102910
117.65568,-0.29083592,1.5078255,-1,5,102913
50.679493,0.33929923,1.4116248,-1,5,102914
12.999845,1.5324453,2.4942043,1,5,102921
69.293625,-1.3369739,2.9084337,1,5,102922
95.60463,-0.6174709,-1.650787,-1,5,102930
151.23395,-0.022443863,1.6862302,-1,5,102931
49.437458,0.824522,-1.2003603,-1,5,102932
1.894568,-1.1779982,-1.7743565,-1,5,102935
29.743753,1.7507279,-1.1267012,1,5,102938
138.64195,-0.103504926,-0.62195975,1,5,102940
34.380276,-0.6811903,2.446828,-1,5,102946
68.11741,-0.2731319,-3.1333754,-1,5,102953
94.66849,1.0220039,-1.4861382,1,5,102957
47.027206,-0.30489418,-1.9763831,-1,5,102963
84.97907,-0.6408301,0.8606029,-1,5,102965
92.086464,-0.22399473,0.5295375,-1,5,102967
152.01482,0.24306409,0.23714508,1,5,102972
92.14712,-0.5940347,-1.5202394,1,5,102974
71.76407,-0.10362502,-0.32686737,1,5,102977
64.430695,-0.25644127,-2.2755492,1,5,102978
57.473473,0.7283519,-1.8086685,1,5,102979
20.782312,-1.1095436,0.07927622,1,5,102983
135.02309,-0.1604112,1.6344743,1,5,102986
46.996098,-0.35843778,2.9328637,1,5,102989
44.979176,1.0049425,-1.7176905,-1,5,103002
28.16104,-1.1381105,-1.6627965,-1,5,103004
84.45716,-1.0161353,-1.2718668,1,5,103009
36.39621,1.5056444,-3.0268881,1,5,103014
63.59432,0.47701097,1.3452168,1,5,103028
97.39565,-0.42941803,2.3545227,-1,5,103037
113.453186,0.50086045,2.2868676,1,5,103038
61.704506,-0.08315987,2.0324993,1,5,103044
130.95744,-0.25001967,3.1058218,-1,5,103051
93.0473,-0.31298628,0.3544001,1,5,103055
110.8253,0.4971232,1.76559,-1,5,103063
105.954025,0.5536244,0.012317981,1,5,103064
34.97848,0.24037915,0.12570778,1,5,103068
158.60977,-0.08815692,-2.4278848,1,5,103070
25.01568,0.5999997,1.4303966,1,5,103072
32.555973,-0.891759,-0.7407089,-1,5,103074
86.9222,-0.07358871,-1.4145769,-1,5,103076
37.505558,-0.8182897,-1.3993028,-1,5,103078
49.079918,-0.12045694,0.80868644,-1,5,103084
69.05332,0.94479597,3.0145094,1,5,103087
55.92929,0.21151797,1.5074925,-1,5,103088
68.23939,-1.5353509,0.77893376,-1,5,103090
122.14005,0.18738858,2.7516425,1,5,103093
118.046425,0.44071874,1.4073527,-1,5,103098
122.02094,-0.40219322,-2.0480194,1,5,103099
97.50794,-0.36535054,2.505205,1,5,103101
126.633316,0.08864576,-1.6958195,-1,5,103105
37.029747,-0.7791983,1.7099681,-1,5,103106
62.044895,0.17452736,1.8383142,1,5,103111
120.710724,-0.69491076,-2.4803617,1,5,103112
13.595575,0.15839294,0.13750733,-1,5,103113
54.082188,-0.6863681,1.7751623,1,5,103126
85.09136,1.0777348,0.39778545,-1,5,103127
82.14226,0.507675,1.0813663,1,5,103133
23.889397,0.16761194,-1.81586,1,5,103137
6.075795,2.449993,-0.63119644,-1,5,103141
120.45448,0.574362,-0.60343796,1,5,103144
9.110719,1.7355064,-2.5540295,-1,5,103149
112.92593,-0.83791584,1.6778685,-1,5,103150
3.5077953,0.8399643,0.7808117,-1,5,103151
26.658209,-0.8729836,2.011685,-1,5,103159
45.46698,-0.72405434,-0.059247293,-1,5,103161
22.241117,0.9690824,1.78354,-1,5,103167
41.700523,0.0023731147,0.95538163,-1,5,103168
117.14921,0.36662212,-2.7074797,1,5,103175
37.010723,1.1895428,0.6036031,-1,5,103177
1.4504951,0.6731975,2.6877904,-1,5,103180
49.67351,0.77736294,1.7540734,1,5,103181
31.6295,0.95182747,-1.3349733,1,5,103185
35.1386,-0.5764283,0.44108737,1,5,103195
39.600067,1.5921394,2.4757965,1,5,103199
45.780804,0.3550493,0.80353117,-1,5,103212
127.3391,0.29211602,0.7793879,1,5,103213
90.630684,0.676834,-0.69552535,1,5,103214
68.40533,-0.95280385,-1.1294427,-1,5,103220
147.21689,-0.22024915,1.3531648,-1,5,103222
106.74335,0.33237082,-1.9649813,1,5,103223
7.589603,-1.9428877,-1.9858723,1,5,103224
93.72669,-0.7761127,-2.3208792,1,5,103225
45.25134,1.5218114,-3.004429,1,5,103226
25.168135,1.210336,0.60732126,-1,5,103231
19.281483,0.6950854,-0.87115026,-1,5,103232
33.569942,0.61116225,0.16879158,-1,5,103240
48.81535,0.11083611,1.6103235,1,5,103250
68.397224,0.76197547,-2.8294866,-1,5,103252
5.9825687,-1.541905,-0.6891418,-1,5,103257
71.3531,0.7994343,-1.6847408,-1,5,103263
1.5201201,1.5005223,2.046277,-1,5,103264
129.6801,0.6215033,2.1438243,-1,5,103265
117.83191,-0.291321,2.329418,1,5,103266
61.953285,1.4647148,-0.70250005,1,5,103280
47.89911,-1.7298503,-2.4641585,1,5,103291
92.13186,0.6165856,0.77618253,1,5,103316
55.830082,0.629319,0.2684575,1,5,103318
80.99456,1.1616415,-0.012433854,-1,5,103319
89.591545,0.9353797,-0.8401936,-1,5,103322
28.595505,-0.72772855,-0.31559074,1,5,103329
106.72858,0.7419675,1.0624024,1,5,103335
71.00356,-1.0448052,-1.7322907,-1,5,103340
141.57689,-0.48628396,-1.3226993,-1,5,103348
115.22802,0.814927,-3.0313952,1,5,103356
83.89015,1.0359439,2.5373585,1,5,103370
10.360375,1.5137783,1.9912888,-1,5,103371
112.015564,0.19705977,2.876058,1,5,103373
35.565315,-0.8865345,-1.6746006,-1,5,103376
140.63762,0.47623116,-2.4994006,1,5,103379
68.937,-1.0788015,2.7910876,1,5,103380
45.372322,-1.6038212,0.77039474,1,5,103383
112.225075,0.12891373,0.075147435,1,5,103387
106.52104,-0.4910025,-0.68714446,-1,5,103394
20.366898,1.1940829,-1.3250536,-1,5,103395
49.271626,-0.34703302,-2.886365,1,5,103402
28.345137,-1.2518628,1.7176665,-1,5,103404
95.433304,0.5221071,-1.5246433,1,5,103409
100.6955,-0.8585696,2.8023303,1,5,103417
167.60971,-0.0053275274,-1.0385793,-1,5,103420
69.25272,-1.2831464,2.1417108,1,5,103422
106.5503,0.48731965,-2.7612696,-1,5,103427
81.37198,-1.1243379,-2.1530337,-1,5,103431
102.453865,-0.0017753588,0.38625532,1,5,103432
110.47378,-0.17289238,0.2313057,1,5,103433
32.885895,0.2198093,2.0837688,-1,5,103441
106.48614,0.36397824,2.1400037,1,5,103442
101.19261,0.9513019,-2.2047443,1,5,103456
71.74191,-1.2855395,-1.6006844,-1,5,103457
54.207344,-0.98921305,0.79197544,-1,5,103466
77.66238,0.26582643,2.6121962,-1,5,103469
85.454254,0.6498717,2.750524,1,5,103480
60.77657,-0.04694477,-2.6538317,1,5,103481
26.482391,-0.5931507,2.1864128,1,5,103482
80.39665,0.91299415,0.63225114,1,5,103489
64.29917,0.20075308,-0.2281721,1,5,103496
112.532394,0.3032962,-1.5675204,-1,5,103497
27.28387,0.756027,-2.6312513,-1,5,103504
94.03459,-0.44259596,-2.3414848,-1,5,103521
118.571754,-0.16904251,0.2905231,1,5,103528
107.271736,0.75015104,2.2236068,1,5,103537
63.615242,1.4282981,-0.92854756,1,5,103538
109.044334,0.06462868,-2.3249998,-1,5,103541
132.69458,0.37246957,0.2674991,1,5,103545
68.158035,0.058527548,-0.859767,-1,5,103547
107.86261,-0.55904794,-1.6297326,1,5,103549
137.82281,0.35366866,1.8078676,-1,5,103551
42.435852,-0.15026475,2.804934,-1,5,103560
17.113926,1.6854717,0.8315776,1,5,103571
42.621387,-1.1094308,-2.6129115,1,5,103577
85.48314,0.37720618,-1.8585519,-1,5,103578
38.31659,0.17522767,-1.4297165,1,5,103585
18.675444,2.0764873,2.198771,-1,5,103591
45.262184,-0.7350332,0.14009473,1,5,103592
107.90207,-0.53429663,1.0904913,-1,5,103603
96.15198,-0.021931853,-2.9282737,1,5,103604
36.232162,0.7539757,1.0135587,1,5,103608
63.11166,0.9133111,-1.7049463,-1,5,103619
157.07793,-0.14946222,-1.5196933,1,5,103624
94.03656,0.89502394,-0.6669291,1,5,103628
140.12946,-0.024751505,-1.7743897,-1,5,103638
104.80976,-0.5180858,0.7108373,1,5,103642
38.668186,-0.758377,3.0306451,1,5,103644
8.521666,-0.7738284,2.161019,-1,5,103651
43.409348,-0.5153691,2.6451356,-1,5,103659
48.49469,-0.5766514,0.2017232,-1,5,103673
124.84666,-0.037312888,-1.9719124,1,5,103681
2.2717361,-0.72330517,-2.5391328,1,5,103694
109.45765,-0.6486854,-1.0152581,1,5,103698
4.172168,0.18514599,2.3483846,1,5,103699
18.599096,-1.7949657,-0.31522912,-1,5,103700
148.21643,-0.11287653,-0.48447967,-1,5,103702
46.468372,0.3853869,-1.8658876,-1,5,103706
4.675769,0.46645716,0.67917275,1,5,103721
27.81411,0.96739626,1.2490658,1,5,103724
72.33402,0.8262209,1.3655214,-1,5,103727
10.618252,-0.6111301,1.3753389,-1,5,103729
99.84785,0.81457937,-2.5783935,-1,5,103730
105.90137,0.70366144,-0.7548957,1,5,103732
87.22787,0.53799105,-1.3495852,1,5,103734
72.46875,-1.1740044,-2.9273665,-1,5,103737
23.641691,1.0792218,-2.0514421,-1,5,103745
59.81524,0.87784636,-0.4039953,1,5,103752
159.34935,0.31530944,-0.36929896,-1,5,103754
38.622604,-0.6195974,0.9364081,1,5,103757
86.21753,-0.88599503,1.3458571,1,5,103759
92.42581,-0.70926005,0.549258,-1,5,103773
53.084976,-1.0423297,-2.4215333,-1,5,103776
59.157574,-0.01282356,-1.152515,1,5,103787
22.940208,-0.5003802,2.985176,1,5,103792
133.67488,-0.2903062,-0.9731161,-1,5,103795
123.42184,0.13684775,-1.2636889,1,5,103798
36.865433,-0.40986735,-2.9125068,-1,5,103806
132.85648,-0.5177425,-1.4281818,1,5,103807
20.47932,1.3299428,0.44889387,1,5,103811
120.90237,-0.4318933,-0.28725067,-1,5,103817
63.425922,0.39777806,-0.049245544,1,5,103820
108.76444,-0.61108553,-1.2342337,-1,5,103826
38.153114,0.79739124,-2.6517231,-1,5,103835
54.0603,1.5348357,-0.05541214,-1,5,103854
60.649597,1.3895432,-0.27104384,-1,5,103856
129.77184,0.19873981,2.6931214,1,5,103864
30.142714,2.250347,0.24504106,-1,5,103872
39.01864,0.0894808,2.9167175,1,5,103888
140.55162,0.41793063,-0.77564937,1,5,103897
51.483322,1.5237677,0.2165394,1,5,103902
91.59676,-1.0163722,-0.2500463,1,5,103910
15.972463,-0.74316293,1.4808958,1,5,103915
91.68182,1.0099337,1.625152,-1,5,103917
65.944,-1.1701643,-2.5115886,1,5,103923
136.94376,0.2435549,-2.7851193,1,5,103925
107.80205,-0.6152637,-0.5160052,-1,5,103930
45.621258,-1.4172771,-2.1151495,1,5,103942
127.01526,0.0006223962,-0.96626645,-1,5,103944
135.02185,-0.28129363,1.0184922,-1,5,103945
95.92286,0.7654185,0.82997,1,5,103947
120.9144,0.58754,1.193008,1,5,103950
47.903145,-0.035209592,-2.0785737,1,5,103952
124.64958,0.22716765,1.6700008,-1,5,103961
16.189463,1.011569,0.8837057,-1,5,103965
140.56506,-0.11449357,0.28988013,1,5,103969
13.194773,1.0735657,0.6058006,-1,5,103973
108.79963,0.42722198,2.1591766,-1,5,103975
91.72327,0.9184817,2.3170006,1,5,103977
135.7913,0.30088893,2.7081113,-1,5,103992
146.05919,0.15651475,1.716339,1,5,103993
116.26711,-0.31881395,-2.9832294,-1,5,103996
49.643425,-0.6215153,0.76912016,-1,5,103999
6.9453716,2.2305813,-2.1358905,-1,5,104011
43.00166,0.5593454,2.2435722,-1,5,104012
77.86336,0.8958277,-3.0124853,-1,5,104018
59.79613,0.48039538,0.4206477,-1,5,104020
81.72742,0.053114206,0.26843852,-1,5,104027
32.464073,0.062300816,-3.039724,1,5,104030
82.33927,0.94976413,3.1240416,1,5,104032
54.673584,-0.15889165,2.898702,-1,5,104034
115.52738,-0.46959144,-0.012037201,1,5,104052
75.55206,-0.9110028,-3.01557,1,5,104058
27.886082,0.5577485,0.49810973,-1,5,104064
36.103073,1.1599959,-0.53407407,-1,5,104066
54.0314,-0.3579414,-1.9099623,-1,5,104082
113.55029,0.23687986,-0.63826793,-1,5,104085
75.99933,-0.57753664,0.23311554,1,5,104086
26.33331,0.7103305,-1.0250117,-1,5,104089
80.15375,0.4290164,0.43944034,-1,5,104098
58.779182,-0.20265031,-1.7261412,1,5,104112
33.893433,-0.946015,-0.29069433,-1,5,104113
134.07184,0.26326367,3.086453,1,5,104118
109.71696,-0.39937237,2.3406336,1,5,104127
59.845203,-0.39603746,1.7912722,-1,5,104128
114.305466,-0.7185375,-2.5981805,-1,5,104129
99.079384,0.66949004,2.3591623,-1,5,104147
17.807056,-2.5602715,-1.4788066,1,5,104148
54.24986,0.09408724,1.5686396,1,5,104150
122.85204,0.20534082,2.139271,-1,5,104161
12.388932,1.8765553,-2.0832698,-1,5,104162
73.935616,1.1511705,1.6294491,-1,5,104173
149.5212,0.14264485,-0.26726052,1,5,104174
96.6268,-0.22150718,-0.6149978,-1,5,104180
18.300062,-1.6083388,2.4653902,-1,5,104181
93.92356,0.7864263,-2.776127,-1,5,104182
123.578415,0.6459959,2.6151168,-1,5,104183
135.50687,-0.5401966,-1.437629,-1,5,104188
10.546127,-0.17246495,1.0039294,1,5,104195
41.885532,0.854342,-0.5517713,-1,5,104216
43.163418,-0.25182045,0.35578948,-1,5,104223
93.09566,1.0671835,-1.9133317,-1,5,104240
12.777304,0.70151573,2.4850416,1,5,104246
150.01346,0.19392121,1.4241451,-1,5,104253
133.30368,0.11992761,-0.066906646,-1,5,104255
44.8459,0.61559266,0.99450666,-1,5,104258
125.83583,-0.14571682,2.0092275,1,5,104261
26.699713,-1.2928506,-2.855251,-1,5,104265
2.5487962,0.008792678,2.933743,1,5,104267
107.58671,-0.39145362,-0.5620951,1,5,104276
58.68813,-0.5154706,-3.0715244,1,5,104278
25.099699,-2.2811525,-0.19454037,-1,5,104283
39.386993,-0.6085615,-0.38135296,-1,5,104284
73.24219,0.29078636,2.5530586,1,5,104291
6.8936768,0.46767828,-2.421936,-1,5,104308
60.4661,-0.02910509,2.1277173,-1,5,104313
44.28823,0.9680565,1.7914407,1,5,104315
63.25544,-0.72807676,1.7180805,1,5,104320
152.12613,-0.2907954,2.932883,1,5,104323
101.09632,0.26676932,-1.5386673,1,5,104325
8.413429,-0.87663203,-0.896484,-1,5,104326
79.30659,-0.6461209,-0.9185661,-1,5,104328
109.34199,-0.5770143,-0.572575,1,5,104331
1.0704231,0.26558957,-1.0524864,1,5,104332
37.30925,0.5109938,0.6914189,1,5,104335
70.02676,-0.606977,2.1115308,1,5,104337
122.52708,0.3433211,0.26879522,1,5,104342
113.75701,-0.58562475,1.931583,-1,5,104357
72.081154,-0.033149056,-0.46712044,1,5,104369
72.8653,-0.98486465,1.3115168,1,5,104373
50.65568,-0.35993782,0.039706726,-1,5,104375
145.80244,-0.2510985,-0.038642615,1,5,104377
31.155529,-0.41466698,-1.1614358,1,5,104379
144.56921,0.4205926,-2.6466644,-1,5,104381
80.51103,0.28384256,-0.25813797,1,5,104382
129.13986,0.10963506,-0.6214941,-1,5,104383
90.88748,0.2724871,-0.32665673,-1,5,104387
30.499748,-1.1272011,-0.9640767,1,5,104389
26.514982,-0.015924506,2.752146,1,5,104394
56.248226,0.4026103,-0.37475392,1,5,104395
52.49404,0.13901253,2.3194537,1,5,104397
101.527824,-0.86374676,0.1913491,1,5,104423
89.434296,0.7096125,1.0110209,-1,5,104426
82.68524,-1.1021026,-1.8569003,-1,5,104427
146.29185,-0.18148439,-1.7133199,-1,5,104429
3.9630628,2.7572916,0.3466298,1,5,104437
125.529274,0.41206223,1.5950656,-1,5,104440
23.833174,-0.39319554,-1.2161125,1,5,104447
27.362968,1.1740822,-1.4821068,1,5,104448
1.7666512,-0.76048577,-0.1801364,1,5,104464
49.013264,0.16609912,-0.9425433,-1,5,104480
139.76709,0.20462438,1.8133364,1,5,104484
41.950356,-0.94665205,-0.71909523,1,5,104489
117.33033,-0.51518,-0.7385902,-1,5,104492
106.81168,-0.14904295,-2.6659768,1,5,104493
80.83486,-0.42359263,3.1060238,-1,5,104495
111.29874,-0.63252234,1.2968088,-1,5,104501
20.169703,0.23894224,-2.9424307,1,5,104509
39.900223,-0.64731944,-0.15244484,-1,5,104513
109.95791,-0.25664973,-1.3241888,1,5,104519
114.50036,0.3829872,-0.9450146,1,5,104536
64.74709,-0.02873361,2.4217794,1,5,104540
27.17652,-0.74736774,-0.20800507,1,5,104541
135.79225,0.032316767,0.4051362,-1,5,104562
108.22484,0.0049569034,-2.468967,-1,5,104564
40.595936,0.19129716,-0.6443646,-1,5,104572
66.80192,1.137154,-3.091659,-1,5,104573
59.369835,0.17430866,1.5210055,1,5,104581
119.535324,-0.33950728,0.7553107,-1,5,104584
132.54851,-0.30042037,-0.7599856,1,5,104586
