pt_s,eta_s,phi_s,cha_s,fla_s,event
46.444576,0.6974333,1.5372744,-1,3,143127
28.453243,-0.78153867,-0.6114982,1,3,143136
115.743195,-0.83948004,1.9113395,1,3,143140
67.769554,-4.7914942e-05,-0.44448137,-1,3,143144
34.78921,-1.8414576,-2.1937065,1,3,143149
149.52162,0.32125577,0.14668109,-1,3,143154
125.20101,0.6186533,-1.2301747,1,3,143168
153.79387,-0.094079904,0.8197447,1,3,143180
94.20782,-0.96958715,2.4110851,1,3,143184
51.535995,1.5337162,-0.67696434,-1,3,143186
45.170498,0.43112573,1.6249272,1,3,143190
51.267036,0.38339686,-0.8161664,1,3,143192
58.535423,-0.11859808,-0.77797246,1,3,143196
118.15687,0.5932976,-3.121953,1,3,143197
38.965237,0.04543059,0.6547496,1,3,143198
27.15308,0.41834918,0.2941118,-1,3,143206
148.39494,0.2661822,0.22361135,1,3,143209
51.311066,0.85160804,-1.055018,-1,3,143211
91.47939,0.49119338,1.0006633,1,3,143218
105.492035,0.96537423,1.5613616,-1,3,143219
120.74564,0.4853372,-0.9705016,1,3,143222
30.367334,-0.9521256,1.603152,1,3,143246
123.87295,0.5061101,-0.57005167,1,3,143253
106.897415,-0.88372713,-0.65465975,-1,3,143254
83.86967,-0.1910943,-1.0779335,1,3,143260
111.92424,0.62810075,-1.8030986,-1,3,143264
4.3795366,0.66771543,2.5701017,-1,3,143268
2.3509128,2.0694318,2.0377965,1,3,143269
46.19,-0.82757086,-0.7486221,1,3,143286
160.88826,-0.14361922,2.4292066,1,3,143288
2.4316943,-1.538368,0.3596237,-1,3,143290
114.230095,0.8647762,2.6375442,1,3,143291
64.15841,0.06960041,0.25232306,-1,3,143304
51.071915,0.16492471,-0.23317663,-1,3,143316
98.931145,0.5869335,1.6344689,1,3,143328
126.46637,-0.10163826,1.9400862,-1,3,143334
58.000984,-0.48861963,-0.47628376,1,3,143336
111.52712,-0.74712783,0.38939372,1,3,143343
122.907295,-0.21857387,1.2290789,1,3,143345
90.04311,-0.44819415,0.5519175,1,3,143347
67.077896,-1.3930761,0.56445557,-1,3,143360
48.576397,0.3834799,-1.1709656,1,3,143361
12.399436,1.6001091,2.7475715,-1,3,143364
136.32707,0.03606527,2.263317,1,3,143375
63.824352,-0.24390168,-1.7161019,1,3,143378
58.45931,-0.4946712,2.3311276,1,3,143384
120.0444,-0.48203176,-1.3082925,1,3,143386
35.48717,-1.4567435,1.2534449,-1,3,143390
47.292732,0.651682,-1.4206415,-1,3,143404
65.78753,0.018684383,-0.40231726,-1,3,143410
25.395622,1.4081124,0.76627564,-1,3,143411
74.9919,-0.46147788,-1.8038025,-1,3,143412
135.88516,0.53118485,1.7460238,-1,3,143415
118.3151,0.4634579,-2.4187195,1,3,143419
26.140062,-0.97769713,-2.1451328,-1,3,143427
126.12201,0.01628908,0.5651936,-1,3,143431
121.90292,0.06476413,1.5040816,1,3,143432
66.442635,-0.008906908,2.3103828,1,3,143439
9.77639,2.1058755,0.3346708,-1,3,143440
80.5938,0.6651506,-0.051670026,-1,3,143449
120.68572,-0.07127823,1.790661,-1,3,143454
72.07776,-1.1383506,2.8621433,-1,3,143455
145.42665,-0.3571212,0.6905505,-1,3,143461
121.8332,0.2894209,0.025723374,-1,3,143462
118.820404,0.42616042,1.4938028,1,3,143465
65.98624,1.3733261,3.0932882,1,3,143469
108.56935,0.16030703,1.3734587,-1,3,143470
18.225397,-1.8620225,-1.9935949,1,3,143479
44.58207,-0.5471836,0.6096027,-1,3,143482
21.367596,1.5070114,1.9789444,1,3,143483
147.1411,0.0026775594,0.018856706,-1,3,143501
115.56438,0.3544038,-0.28755075,1,3,143504
102.66105,0.1497133,2.2066407,-1,3,143513
24.267952,1.8443525,-1.7435688,1,3,143517
15.814574,2.0754933,2.6698358,1,3,143521
1.5984069,0.086944535,1.1359836,-1,3,143524
56.32517,-1.4926913,0.0025088158,1,3,143526
27.314268,0.18222369,1.1676147,1,3,143528
26.886679,1.118923,-1.0336612,-1,3,143530
137.56221,0.59805226,-2.6674666,-1,3,143532
34.826958,0.3122465,-2.23583,1,3,143535
88.6536,-1.1703821,0.07463996,1,3,143550
92.10574,0.83257985,2.1502078,-1,3,143561
54.535244,-0.6373934,0.6126878,1,3,143566
33.881027,-0.80758464,-0.264631,-1,3,143568
27.927662,-1.006877,1.2819409,-1,3,143572
16.374376,-1.5113988,3.1109118,-1,3,143575
20.028732,-1.4983046,0.6510657,1,3,143581
47.963135,0.8721052,-0.09881471,1,3,143591
35.69315,1.2413778,-2.3121285,1,3,143593
89.56826,0.6968278,2.5809546,1,3,143600
52.625736,1.1212363,2.3575823,-1,3,143615
38.70039,-0.6370724,-3.028841,-1,3,143628
32.907955,2.1756444,2.7942958,1,3,143646
138.41982,0.04298809,2.9880476,-1,3,143655
130.7526,0.042509876,-0.41238585,1,3,143676
3.0425255,-0.6177607,1.2493876,-1,3,143685
115.33652,-0.7000415,2.629556,-1,3,143692
128.19037,0.045032345,-0.63737094,-1,3,143702
26.804897,-1.0985863,2.2169561,-1,3,143704
19.912125,0.5624485,0.28074178,-1,3,143709
105.980156,0.79952806,2.8144653,1,3,143715
126.55406,-0.27876225,-1.700399,1,3,143718
9.215052,-1.5059347,1.9586906,1,3,143728
64.20982,-1.3988872,-2.8337572,1,3,143736
117.68031,0.6390847,1.175942,1,3,143746
143.79837,-0.22249374,2.6045558,1,3,143759
100.06014,-0.8992002,-1.3724734,-1,3,143767
109.896095,0.5251899,-1.6835331,1,3,143779
11.135689,-2.255991,-1.4046943,-1,3,143783
104.836296,0.29218537,-1.7339101,1,3,143784
28.970123,-1.6492407,2.7801597,-1,3,143786
30.368938,1.1197225,-1.705795,1,3,143791
127.20567,-0.2347649,2.3226266,-1,3,143793
13.029386,1.985929,-1.902738,1,3,143808
118.862885,0.40582025,1.6884794,-1,3,143809
45.88426,-0.5893739,1.2329705,1,3,143810
49.149334,-0.17582193,-1.6762222,-1,3,143814
33.16223,1.0780187,-2.7547967,1,3,143818
54.186768,-0.92506737,-3.0312312,1,3,143820
40.531,0.902578,3.006668,1,3,143825
41.972675,-0.4989876,0.2998523,1,3,143827
74.059074,0.3339415,-0.21844195,-1,3,143831
48.67745,-1.7630463,2.403993,-1,3,143833
27.24959,0.9732207,-2.8121364,-1,3,143835
51.195824,-1.4474727,-0.39537516,1,3,143843
24.465992,-0.80536526,-1.8660134,-1,3,143855
123.52541,0.38947278,3.0086594,1,3,143857
92.88341,-0.7407938,2.9350703,1,3,143862
128.96033,-0.3502827,-2.7730973,-1,3,143866
25.351814,0.40174666,-1.7541757,-1,3,143871
48.29722,0.9239746,2.253573,1,3,143874
45.685425,-0.15225036,0.7540754,1,3,143878
5.6877904,-2.3920333,-2.9657564,1,3,143879
96.77485,1.0932584,-0.8429184,1,3,143881
126.91881,-0.35944352,-2.5808039,1,3,143889
125.98056,-0.3992047,2.9079256,-1,3,143893
119.23751,0.15408278,1.6181245,-1,3,143895
129.10869,0.562733,0.2596674,1,3,143901
78.6734,1.0142417,2.4952314,-1,3,143904
28.919111,0.35871527,-0.64219284,-1,3,143911
74.40125,1.0351051,1.6055776,1,3,143914
30.858677,0.8442043,-0.3456086,-1,3,143916
53.255836,-0.3979062,-0.09912685,1,3,143923
33.71585,-0.6405347,-1.5983193,-1,3,143926
96.78849,-0.90358543,2.628851,1,3,143930
128.50156,0.0046601156,1.8781145,1,3,143933
120.20428,-0.44744593,1.6471592,1,3,143937
9.603263,2.7297306,-1.7483274,1,3,143943
46.594322,0.3624771,-2.6935344,-1,3,143949
107.80521,-0.60183626,-0.81307644,1,3,143952
48.126297,-0.33008352,-3.0705633,1,3,143954
113.37324,0.3538231,-0.45512906,1,3,143961
94.58396,0.4643324,1.0740161,-1,3,143968
36.95349,-0.87131494,-2.131661,-1,3,143971
18.042332,-0.64207804,-0.05971404,-1,3,143973
54.711395,-0.5931107,2.1513555,-1,3,143974
120.47323,0.12199869,0.007392605,1,3,143981
29.057402,0.7954587,1.16872,-1,3,143986
123.894295,-0.4300465,-2.7774003,1,3,143991
145.47992,0.17830677,-2.2748146,1,3,143995
19.403534,-1.092197,-0.19979326,-1,3,144003
45.745686,1.0745976,-1.0712999,-1,3,144013
100.53987,-0.054490354,-1.4028689,1,3,144014
124.63099,-0.40578058,-0.48051688,1,3,144016
104.61515,-0.8360782,1.84381,1,3,144017
29.679075,1.1024503,2.8933244,-1,3,144026
116.06211,-0.1461176,-0.8040443,-1,3,144030
36.669716,0.533394,-2.3637526,1,3,144045
99.40019,-0.9020631,1.4091868,-1,3,144055
3.0674574,-0.40429828,1.4484434,1,3,144058
28.69616,-0.8325471,0.08359876,1,3,144070
121.4827,-0.081328936,0.119393334,-1,3,144077
74.02795,-0.051188916,-2.9060478,-1,3,144084
18.860815,-1.6645776,0.6752805,1,3,144086
126.0567,-0.41938084,0.60283476,-1,3,144091
127.898605,0.07035272,-1.9738246,1,3,144092
108.03417,-0.66928524,-0.16364868,-1,3,144100
42.08328,0.53366274,-1.9770359,1,3,144103
127.06836,-0.3382892,1.4878091,-1,3,144109
43.17341,-0.28901938,1.2081958,-1,3,144111
68.19712,1.2462884,3.0967062,-1,3,144112
63.71011,0.123565294,-0.79515296,1,3,144114
47.952873,-0.16181146,3.1278076,1,3,144130
45.74523,0.6521351,-1.7613447,1,3,144130
145.3997,-0.43937093,0.8146555,-1,3,144132
80.45326,-0.9800735,-1.2095473,-1,3,144143
24.207302,-1.0680645,2.9924312,1,3,144148
71.70794,-0.9371131,-1.5366373,-1,3,144156
57.55609,-0.19363925,1.8688941,-1,3,144164
42.587566,0.14436185,-0.49956194,-1,3,144174
58.4506,-0.24996822,-1.3873469,-1,3,144179
60.129284,1.3467947,-0.88348335,-1,3,144186
126.79341,0.2238515,0.009064601,1,3,144189
52.933506,-0.040445663,-0.8406089,-1,3,144190
83.803474,0.85302573,-1.9363917,1,3,144201
20.233822,2.1758573,0.4228432,-1,3,144202
112.028275,-0.6097184,0.016468607,1,3,144211
113.21624,0.3354152,-0.015132248,1,3,144217
83.23564,-0.50040466,-2.169223,1,3,144219
26.403172,-1.3311765,-3.097824,-1,3,144228
107.545204,-0.6961675,1.7048602,1,3,144233
138.53828,0.1730163,-0.22711366,1,3,144234
93.09258,0.7964312,1.0012311,-1,3,144242
43.2843,0.5765236,-2.697244,1,3,144244
24.123644,0.7435163,1.7729616,1,3,144250
119.866554,-0.54672253,-0.4520739,-1,3,144259
41.625195,0.8195274,-0.9504644,1,3,144293
80.49046,1.1175953,1.679274,-1,3,144296
60.226105,-0.17158553,-1.6733433,-1,3,144299
68.92364,-0.25424135,1.1735082,1,3,144310
84.73736,0.65511847,-2.687182,-1,3,144312
120.36445,-0.11920481,-2.9946873,1,3,144319
27.861498,-0.36005145,0.19134313,-1,3,144333
109.97773,-0.37776417,0.6025103,-1,3,144353
125.168304,-0.18169428,3.0761993,1,3,144356
116.92134,0.30854744,-1.2870643,1,3,144358
156.87183,0.07549739,-2.639528,1,3,144364
139.02177,0.17401266,-0.92683125,-1,3,144367
95.80162,0.26880884,0.7346987,1,3,144372
89.070526,-0.40304956,2.342917,1,3,144373
101.11282,-0.27894625,-1.3417634,1,3,144374
32.966732,0.11374784,-0.75092787,-1,3,144377
157.95506,0.12912498,-0.68397385,1,3,144379
125.09567,-0.52926624,-2.64476,1,3,144387
23.096066,1.7468083,-1.8930482,-1,3,144388
55.026665,0.9472633,0.10597548,1,3,144394
29.828938,0.6918916,1.1784313,-1,3,144395
155.92831,0.252498,2.4599173,1,3,144399
157.51718,0.08213109,-1.1943451,-1,3,144404
68.21836,1.3764844,-2.3127131,1,3,144410
49.69793,0.34849155,-3.0211184,1,3,144419
89.40249,-1.0683616,3.0468855,1,3,144425
82.65947,0.17944409,2.8866305,1,3,144442
54.321175,1.5848796,3.0461848,1,3,144446
126.64017,0.4908744,2.5712612,1,3,144448
62.05691,0.042029094,-1.519652,1,3,144450
143.30794,0.09639283,-0.29998514,1,3,144454
40.103436,1.7298049,-0.2790787,-1,3,144472
80.1106,0.71507543,-2.2990077,-1,3,144474
83.082085,-0.42414021,-1.8478407,1,3,144475
46.638184,-0.086160384,2.50795,1,3,144480
131.12968,0.19488189,1.9550103,1,3,144490
104.50093,-0.7818283,1.4868672,-1,3,144493
39.93288,-0.9404355,0.14913282,1,3,144497
78.76969,0.0012763545,0.77870065,-1,3,144509
103.10851,-0.7167258,1.7713608,-1,3,144515
22.85673,-1.0931977,-2.9088442,-1,3,144522
104.43383,0.8469087,-2.6641476,-1,3,144523
21.960804,1.7602398,0.88857937,1,3,144558
125.24055,-0.5902585,-2.325598,1,3,144559
132.50766,0.28279817,0.31328535,-1,3,144561
30.723232,-0.8590165,0.5434953,1,3,144565
141.94598,-0.47881314,-0.87892365,1,3,144567
123.59457,0.530901,2.4224498,-1,3,144572
83.38126,0.0805131,1.5934805,1,3,144578
36.570595,-1.6966232,-2.0895565,-1,3,144581
67.54237,0.9180911,0.1353234,1,3,144583
39.251415,0.6287517,0.2947841,1,3,144592
97.948235,-0.8469457,-0.3488033,-1,3,144604
118.59737,0.2905888,2.3682911,1,3,144610
130.04976,-0.2975288,0.94894516,1,3,144618
21.45077,-0.9872796,2.108455,-1,3,144625
135.27986,-0.20112823,-1.1467681,-1,3,144630
109.758675,-0.3818001,1.775221,-1,3,144631
70.06463,-0.12020582,-2.897224,-1,3,144634
41.382877,0.1146581,-3.0281706,-1,3,144640
112.24428,-0.46439764,2.4905212,1,3,144645
25.507933,-0.81430155,-1.8270482,-1,3,144648
15.994414,-1.382976,-1.1491417,-1,3,144649
26.604437,-1.5047706,0.9099435,1,3,144654
148.43103,0.24291371,1.6748903,-1,3,144660
35.76348,-0.92714787,2.878422,-1,3,144661
91.94206,0.779459,-0.6803533,1,3,144663
113.32142,0.2868801,-0.21052688,-1,3,144700
46.02414,-0.19692653,-1.9178292,1,3,144707
119.18041,0.72504854,0.103639126,1,3,144709
85.223915,-1.041586,-0.19670177,1,3,144714
42.899208,1.0675069,-0.91555166,1,3,144717
34.311302,-0.15774958,-2.0643756,1,3,144719
50.66656,-0.37709233,-2.6408598,1,3,144721
49.789364,0.23547767,-1.813862,-1,3,144728
20.195791,1.480345,-0.57352567,-1,3,144731
33.61539,0.59496266,-1.5718719,-1,3,144733
35.651997,0.6306136,-0.30488896,1,3,144735
38.695576,0.50239635,2.0305843,-1,3,144744
58.884624,0.31022406,-1.0562702,-1,3,144745
49.636158,-1.3544906,0.947134,1,3,144749
42.137238,0.68009907,-2.2287793,-1,3,144750
27.647264,-0.16339922,1.5058306,-1,3,144753
38.698105,-0.6586376,-2.952858,-1,3,144757
142.96901,0.14273518,1.6759559,-1,3,144763
123.9867,-0.41601807,2.6787295,-1,3,144767
54.904778,0.6418026,0.011652858,-1,3,144771
39.937557,-0.32535562,-2.4854274,-1,3,144773
113.35444,-0.26682684,0.36901683,1,3,144798
23.718369,2.3178031,-0.4139505,-1,3,144815
122.41034,-0.38057312,1.560308,-1,3,144821
133.88544,0.3680135,-1.9224131,1,3,144837
30.771711,1.2330818,-0.16398521,-1,3,144838
38.490562,-0.8823325,0.28408608,1,3,144840
42.94115,-0.6874334,-0.059224077,1,3,144841
4.0998225,-2.2157412,-3.0510054,-1,3,144848
48.03421,1.6832433,-1.3550689,-1,3,144851
98.923744,-0.804241,1.3531538,-1,3,144853
82.85855,0.1581705,1.3807905,-1,3,144854
46.757767,0.013039958,-0.81454754,1,3,144855
47.85742,-1.0420897,2.7689977,1,3,144857
121.18485,0.4434115,0.19252644,-1,3,144867
126.511955,-0.22730978,1.8533392,-1,3,144868
126.41584,0.53545266,1.2470596,-1,3,144876
123.28416,0.5442897,1.345893,1,3,144885
52.973232,0.29138696,1.3547485,1,3,144893
67.90578,-0.23456074,-0.774541,-1,3,144905
65.457825,-0.046293963,0.55508256,1,3,144908
26.134014,-0.87151206,-0.065258086,1,3,144909
85.826035,-0.76174855,1.7795827,1,3,144912
62.49869,1.3552965,1.107616,-1,3,144914
46.53565,-0.16582656,-0.5134233,-1,3,144919
37.477127,-1.4872059,-0.669374,1,3,144951
25.483126,-0.66403854,-1.510482,-1,3,144953
98.889404,0.5914458,2.4262671,1,3,144964
154.47641,0.11335152,0.56054205,-1,3,144966
24.140282,-1.4760855,-0.41283062,-1,3,144967
112.41228,0.4593441,3.1320236,1,3,144969
49.11404,0.11941849,2.4756265,-1,3,144972
24.957193,-1.4500108,0.35090166,1,3,144981
131.34248,-0.012135223,-2.93268,-1,3,144983
30.21796,-0.94851726,2.455079,1,3,144996
102.79965,0.80691516,-0.874008,1,3,145000
3.7388625,-1.2375371,0.5309849,1,3,145009
130.29402,-0.1403403,-1.8115655,-1,3,145028
50.647896,0.50092226,-2.8071582,1,3,145031
77.138985,-0.20774092,-1.1174513,1,3,145033
115.04602,0.8172616,-1.032874,-1,3,145038
114.06988,0.35054013,1.716455,1,3,145043
17.777338,1.9567506,0.3796977,-1,3,145049
130.6991,-0.13296875,1.655718,-1,3,145052
49.002552,-1.6307973,2.6721792,1,3,145056
123.6284,-0.18875322,2.9488115,1,3,145057
39.44735,1.1989884,-2.5943491,1,3,145067
55.18519,-0.44453785,0.3072019,-1,3,145068
54.143925,0.7793496,-1.0506026,-1,3,145069
32.826927,0.56764287,-0.94878876,-1,3,145070
6.241094,-0.38123038,-1.7481924,1,3,145085
87.87477,0.54378587,-2.853964,1,3,145091
58.20284,0.28353488,-1.674907,1,3,145092
59.302643,-0.777637,2.5421786,-1,3,145102
23.946516,0.6779458,0.47062325,1,3,145106
40.53539,0.2876712,-0.5242035,-1,3,145110
162.05646,-0.10076204,2.7518883,-1,3,145115
143.5065,-0.25516173,2.2585933,1,3,145120
103.48018,0.5184951,-0.90062267,1,3,145123
118.97035,-0.36529374,-2.2645407,1,3,145125
94.697,-0.27265087,-2.5169222,-1,3,145130
117.59608,-0.6170462,0.49937016,-1,3,145137
77.983505,0.26454148,0.74039143,1,3,145138
72.11338,0.14159477,2.587846,-1,3,145139
95.677155,-0.54975957,1.4977796,-1,3,145142
68.058174,-1.2116843,-0.81374574,1,3,145144
49.11268,1.3182532,-2.0050528,1,3,145156
119.725136,-0.5335241,0.8729487,1,3,145160
131.24171,-0.39530784,1.5729194,1,3,145161
26.992863,0.9000471,-0.71712863,-1,3,145166
36.32831,-0.526083,-1.0713196,1,3,145170
43.681683,-0.37123233,0.9402387,1,3,145180
53.43364,0.8291917,-0.35718063,-1,3,145182
115.43681,0.41139945,0.8491031,-1,3,145191
26.509363,1.0125536,-1.9354647,1,3,145194
79.477005,-0.51662976,1.7035791,1,3,145204
124.01137,0.50543576,-0.5246221,-1,3,145205
112.51697,-0.5316832,-0.8972459,-1,3,145210
27.773617,-1.2298669,0.02361722,-1,3,145213
34.558342,1.2135986,-2.6693287,1,3,145221
108.3629,0.6424671,2.4443145,-1,3,145234
103.96592,0.7276006,-1.0811788,-1,3,145243
131.78842,0.050649054,-1.6723216,1,3,145252
67.310165,0.09548794,1.0739315,-1,3,145256
59.365135,-0.31214008,0.9962734,-1,3,145259
61.391632,-0.2721048,-2.6670418,-1,3,145265
128.23088,-0.32713687,1.9429686,-1,3,145267
67.577385,-0.6984749,-1.3710058,-1,3,145268
142.17136,0.009965535,-2.0304065,1,3,145270
68.971924,-0.12380259,-2.513379,-1,3,145272
62.423733,-1.3855699,0.6583605,1,3,145294
123.13353,-0.046724413,-0.8528317,-1,3,145295
140.33041,0.3613422,1.7956796,-1,3,145306
29.175879,-0.5802865,2.157542,1,3,145310
141.95259,0.28545177,-2.008846,1,3,145327
69.63315,-0.8946561,-1.9149095,-1,3,145337
103.13439,-0.80991936,2.45318,1,3,145342
33.642982,0.5630914,0.98420435,1,3,145348
79.33004,-0.76744604,3.0740833,-1,3,145355
51.497524,1.4766355,1.7757574,1,3,145368
71.605034,-1.3181746,-0.7257791,-1,3,145373
138.90038,-0.28874257,0.6597793,1,3,145374
124.38511,0.5155411,-0.20427726,-1,3,145380
96.48838,-1.0269378,-1.5143216,1,3,145381
96.48838,-1.0269378,-1.5143216,1,3,145381
68.663956,-0.094011076,0.053737305,1,3,145386
44.360703,-0.048643205,0.7707718,1,3,145394
38.76232,-0.0049539143,-1.6720097,-1,3,145395
142.77051,-0.41312265,-1.4152552,-1,3,145412
130.61497,-0.51385057,-2.0969443,1,3,145416
45.224636,-0.3851843,0.35103914,1,3,145426
23.760506,-0.6453982,-0.057157237,-1,3,145429
129.26244,0.5652344,-0.03197319,-1,3,145435
27.028376,-1.165513,-1.6335385,1,3,145442
144.6685,0.17920336,-0.5688961,1,3,145447
93.26018,0.94130015,-2.6454122,1,3,145448
128.24567,-0.06481102,-0.7530713,1,3,145456
1.6066754,-0.53218526,0.15333809,-1,3,145461
110.25689,0.6469427,0.44687533,-1,3,145466
31.468954,0.63429636,-3.1199613,1,3,145469
125.46076,-0.22078355,0.25991142,-1,3,145476
128.24147,0.093387626,0.95781803,-1,3,145479
39.516106,0.7619559,1.0582871,-1,3,145482
77.72481,-0.0075865528,2.1700346,1,3,145494
133.41536,-0.32587102,-0.72001195,-1,3,145497
89.203445,1.0322647,1.5318208,-1,3,145505
62.267982,-0.12548083,-2.4432123,-1,3,145515
109.399124,0.7283232,1.0181451,-1,3,145517
114.57061,0.041000534,-2.3399932,1,3,145519
134.75813,-0.31192994,2.0935671,-1,3,145526
158.83817,-0.072274365,2.5382595,-1,3,145529
81.72541,1.2209005,0.29526123,-1,3,145531
112.041725,-0.46659538,-2.4094536,1,3,145534
58.381992,0.1624273,-0.94595987,1,3,145541
56.67456,-0.27021736,2.1659827,1,3,145544
37.86261,0.5526083,-1.9862462,-1,3,145548
33.581684,-0.5887886,-1.5045418,-1,3,145549
19.981737,-1.4237738,1.4151864,-1,3,145551
133.27773,-0.31789726,-0.28638473,1,3,145552
92.1954,0.84347945,0.4715119,-1,3,145553
70.80778,-0.15414526,0.8777615,1,3,145566
22.274223,-1.6121489,3.094095,-1,3,145574
51.70701,0.29573777,1.3423213,-1,3,145583
54.455353,-0.2180871,1.2846556,1,3,145585
27.864235,1.4884908,1.6991755,1,3,145587
139.23389,-0.07682692,0.14552425,1,3,145614
96.746544,0.90884334,-0.87918276,-1,3,145618
36.089386,1.2003086,1.5288529,-1,3,145632
52.489906,0.28403682,0.10127107,-1,3,145636
35.640003,0.47354025,2.4764378,1,3,145637
109.64502,-0.45595658,0.46901387,-1,3,145640
20.270987,1.4397333,2.0668037,-1,3,145645
26.458378,-2.289228,1.1214252,1,3,145652
115.17806,-0.16250625,-1.8894134,-1,3,145655
125.20853,-0.59576106,-1.4081041,1,3,145658
124.36169,-0.1394209,0.6134308,1,3,145659
47.620136,-1.4761047,1.7420276,1,3,145662
35.023182,0.99414915,2.7684422,-1,3,145663
21.726223,1.5236012,-1.5344671,-1,3,145670
116.87752,0.55430704,-1.3688036,1,3,145671
111.48584,0.5066488,-1.0049263,1,3,145679
9.845335,-0.035596285,-2.84959,-1,3,145681
2.8454175,-0.72874236,-2.9793196,1,3,145683
103.856575,0.03860417,1.8969177,-1,3,145685
38.020027,0.45993108,2.841798,1,3,145698
26.906937,1.8532622,-3.108106,-1,3,145703
84.26343,-1.0358225,-1.6589574,1,3,145718
38.926384,1.1440231,0.7331878,-1,3,145722
114.60131,-0.04968147,3.0100822,1,3,145725
117.73835,0.44063678,-0.34431303,-1,3,145729
69.48699,0.030206598,-0.43046558,-1,3,145730
57.025635,-0.20986319,2.5375395,-1,3,145735
116.579636,0.6338318,1.901355,-1,3,145736
58.03284,0.10129355,-3.0394182,-1,3,145737
49.285244,1.702508,-2.8810618,-1,3,145739
152.734,0.28945622,-2.6272805,1,3,145742
41.881454,0.52633744,0.14551508,-1,3,145747
126.019585,-0.42768338,2.5497427,1,3,145755
10.6573925,-0.58555585,3.0542908,-1,3,145756
29.293856,0.5621361,-0.08937886,1,3,145763
42.946236,0.3471426,-2.1608849,-1,3,145764
79.21053,-1.1860538,-1.119303,1,3,145770
121.61949,0.5549262,1.7547174,1,3,145771
141.73257,-0.31502107,-0.56527984,1,3,145772
4.1483173,-0.52331847,1.5273801,1,3,145778
128.49838,-0.39940876,-0.4676003,1,3,145779
63.25756,-1.2983209,-2.2761345,1,3,145781
114.80212,0.36020052,0.04502878,1,3,145783
79.17632,0.71448237,2.2722623,-1,3,145784
63.538025,0.35814416,-2.2171633,-1,3,145788
114.0289,-0.06589303,3.1028795,1,3,145790
5.1845455,1.5640142,-2.8347628,1,3,145791
139.65825,0.18832491,-2.5904183,1,3,145794
90.41382,-1.0106342,-1.2038107,1,3,145796
13.726484,0.04936826,-1.843731,1,3,145799
129.17108,0.29187635,-0.6354798,-1,3,145804
50.413803,-1.1527458,-0.06501181,1,3,145807
71.38251,1.1501087,-1.9547799,1,3,145831
98.3861,0.6626221,-1.9461738,-1,3,145833
84.16617,-0.2097599,-0.91037595,1,3,145836
120.33852,0.020470353,-0.34031448,-1,3,145843
4.9325995,-0.21362457,-0.9158031,1,3,145845
50.84726,-0.3310907,0.3539985,-1,3,145846
42.993015,-0.47407192,1.4864162,1,3,145855
114.092094,0.008063705,2.535966,-1,3,145856
124.79363,-0.10963867,-0.60376644,-1,3,145858
81.61127,0.51153517,0.29684934,-1,3,145877
